id,Edicion,Id_Propuesta,Titulo,id_distrito,nombre_distrito,Numero_Apoyos,Seleccionada,cluster_id,tema,tema_id,Seleccionada_bool
4877,7,5939,LEGALIZAR LOS NuMEROS IMPARES DE LA CALLE CORONACIoN,18,Pobles de l'Oest,0,NO,-1,Sin clasificar,36,False
4906,7,5968,Cambio de Farolas,10,Quatre Carreres,4,NO,46,Pipicanes y zonas caninas,25,False
4954,7,6016,Anfiteatro al aire libre en Sociopolis,19,Pobles del Sud,15,NO,-1,Sin clasificar,36,False
5014,7,6076,Reformar la cancha de baloncesto y futbol en calle Almazora-Fray Pedro Vices,5,la Saïdia,6,NO,-1,Sin clasificar,36,False
5018,7,6080,iluminacion,6,el Pla del Real,4,NO,7,Iluminación pública,15,False
5039,7,6101,Mejoras de iluminacion y adecuacion jardin,8,Patraix,42,NO,7,Iluminación pública,15,False
5052,7,6114,TRATAMIENTO ANTITERMITAS EN EL CENTRO HISToRICO,1,Ciutat Vella,0,NO,-1,Sin clasificar,36,False
5064,7,6126,Mejorar servicio lineas 24 y 25 EMT,19,Pobles del Sud,17,NO,-1,Sin clasificar,36,False
5097,7,6159,Adecuacion del solar de la calle Rio Segre.,16,Benicalap,31,NO,3,Solares y suelo disponible,37,False
5104,7,6166,Crear casa para jovenes en el barrio,7,l'Olivereta,20,NO,-1,Sin clasificar,36,False
5109,7,6171,REMODELACIo PARQUE DE LA PLAÇA,19,Pobles del Sud,48,NO,-1,Sin clasificar,36,False
5121,7,6183,Mejora aceras carrer de Ramon Juan,18,Pobles de l'Oest,4,NO,42,Aceras y movilidad peatonal,2,False
5145,7,6207,REMODELACIoN DEL JARDIN DE LA CALLE BELLO,11,Poblats Marítims,12,NO,31,Jardines y arbolado,17,False
5160,7,6222,INSTALACION PLACAS SOLARES TERMICAS EN EL CAMP DE FuTBOL DR. LLUCH,11,Poblats Marítims,61,NO,3,Solares y suelo disponible,37,False
5178,7,6240,Fuentes de agua potable,10,Quatre Carreres,4,NO,12,Fuentes y aseos públicos,14,False
5179,7,6241,Devolver a su origen la escalera real del puerto y Renovacion de estacion grao,11,Poblats Marítims,17,NO,11,Litoral y puerto,18,False
5190,7,6252,Ampliacio del Cementeri municipal de Benimamet,18,Pobles de l'Oest,14,NO,-1,Sin clasificar,36,False
5214,7,6276,Elaborar un Proyecto para la Casa del Guardabarreras.,10,Quatre Carreres,33,NO,38,Paneles informativos,21,False
5216,7,6278,Urbanizacion Pza. Hugo Zarate - Malvarrosa,11,Poblats Marítims,0,NO,39,Centros cívicos y huertos urbanos,8,False
5238,7,6300,Carril bici,6,el Pla del Real,6,NO,1,Carriles bici y movilidad ciclista,7,False
5268,7,6330,Reforma Consultori Metge,17,Pobles del Nord,22,NO,18,Centros de salud,9,False
5285,7,6347,Mejora pavimento casco antiguo Campanar,4,Campanar,13,NO,35,Asfalto y pavimentación,4,False
5286,7,6348,Comisaria Orriols. Jardin de la ermita,15,Rascanya,76,NO,15,Seguridad ciudadana,35,False
5299,7,6361,"MEJORAR HORARIOS, AÑADIR LIBROS y TALLERES EN BIBLIOTECAS BENIMaMET y BENIFERRI",18,Pobles de l'Oest,31,SI,4,Bibliotecas y ludotecas,5,True
5303,7,6365,Pinedo amb Colors,19,Pobles del Sud,16,NO,25,Zonas verdes,39,False
5304,7,6366,Eliminar tramo carril bici.,16,Benicalap,0,NO,1,Carriles bici y movilidad ciclista,7,False
5335,7,6397,Proteccion de la playa de El Saler,19,Pobles del Sud,28,NO,13,Río Turia y litoral,34,False
5342,7,6404,Carril-bici Tres Forques desde Tres Cruces a limite Xirivella,8,Patraix,34,NO,-1,Sin clasificar,36,False
5344,7,6406,Reten Policia Malilla,10,Quatre Carreres,27,NO,15,Seguridad ciudadana,35,False
5364,7,6426,"CAMPO DE FuTBOL,dimensiones reglamentarias en ampliacion del Parque de Benicalap",16,Benicalap,0,NO,21,Instalaciones deportivas,16,False
5367,7,6429,Instalacion bolardos y reparacion acera C. Salvador Tusset,16,Benicalap,7,NO,-1,Sin clasificar,36,False
5410,7,6472,carril bici de El Perellonet a El Palmar,19,Pobles del Sud,24,NO,1,Carriles bici y movilidad ciclista,7,False
5411,7,6473,Instalacion reductores de velocidad,19,Pobles del Sud,18,NO,24,Reducción de velocidad y zonas 30,28,False
5465,7,6527,aparell per rehabilitacio persones  en la tercera edat,3,Extramurs,3,NO,19,Rehabilitación del patrimonio,31,False
5599,7,6661,AMPLIACIoN TAMAÑO ACERAS CALLE SAN BRUNO,5,la Saïdia,17,NO,42,Aceras y movilidad peatonal,2,False
5726,7,6788,Ampliar anchura de la acera en el entorno de la boca oeste del tunel de Gran Via,3,Extramurs,32,NO,-1,Sin clasificar,36,False
5751,7,6813,ADECUAR LA ANCHURA Y EL ESTADO DE LAS ACERAS DE LA CALLE DEL BARCO,11,Poblats Marítims,47,NO,11,Litoral y puerto,18,False
5788,7,6850,Repavimentacion calzada C/ Bitacora,19,Pobles del Sud,0,NO,44,Repavimentación de calzadas,32,False
548,1,2016-00043,Propuesta ayuntamiento. Mejoras de accesibilidad en aceras y calzadas en benimamet,18,Pobles de l'Oest,0,SI,22,Accesibilidad peatonal,1,True
598,1,2016-00094,Propuesta ayuntamiento. Calmado del trafico en las cercanias de centros educativos,18,Pobles de l'Oest,0,SI,14,Pacificación del tráfico,20,True
682,2,63,ELIMINAR BARRERA ARQUITECToNICA,8,Patraix,20,NO,-1,Sin clasificar,36,False
687,2,68,Carril bici en Avda Cardenal Benlloch/Ed. Bosca  y /o Manuel Candela/T.Montañana,13,Algirós,47,NO,1,Carriles bici y movilidad ciclista,7,False
714,2,95,Reordenacion angel Guimera y Linares,3,Extramurs,22,NO,-1,Sin clasificar,36,False
738,2,119,Bol·lards en carrer Estepa,10,Quatre Carreres,6,NO,42,Aceras y movilidad peatonal,2,False
761,2,142,Acceso directo desde Ciudad Fallera  a  CV30/Av Hermanos Machado,16,Benicalap,7,NO,39,Centros cívicos y huertos urbanos,8,False
763,2,144,Reurbanitzacio de les Av. Giorgeta - Perez Galdos i pacificacio de trafic,3,Extramurs,111,NO,43,Pacificación del tráfico,20,False
766,2,147,DIGNIFICACIoN PARQUE INFANTIL C/VINATEA CON C/ROGER DE FLOR Y C/HOSPITAL,1,Ciutat Vella,62,NO,33,Parques infantiles,22,False
803,2,184,REURBANIZACIoN DE LA PLAZA SAN SEBASTIaN  - CALLE DR.PESET CERVERA,3,Extramurs,50,NO,41,Reurbanización de calles,33,False
824,2,205,ADEQUACIo DE LA ZONA ENJARDINADA/IDE,19,Pobles del Sud,32,NO,-1,Sin clasificar,36,False
917,2,298,Reducir de 5 a 4 los carriles de circulacion de vehiculos en angel Guimera.,3,Extramurs,34,NO,9,Aparcamiento para vehículos,3,False
971,2,352,CONSTRUCCIoN DE UN TRINQUETE EN EL CEIP LLUiS GUARNER,16,Benicalap,32,NO,-1,Sin clasificar,36,False
999,2,380,MEJORA DE ILUMINACIoN EN LA C/ PEDRO CABANES (98 a 104) Y RiO NERVIoN (1 a 11),16,Benicalap,43,SI,7,Iluminación pública,15,True
1008,2,389,Reduccion ruidos trafico y accesabilidad,3,Extramurs,1,NO,23,Reducción del ruido,29,False
1052,2,433,Renovacion del alumbrado utilizando lamparas LED en la calle Bilbao,5,la Saïdia,2,NO,7,Iluminación pública,15,False
1053,2,434,URBANIZACIoN Y RESTITUCIoN DEL JARDiN EN CALLE REPuBLICA COSTA DE MARFIL,9,Jesús,7,NO,-1,Sin clasificar,36,False
1055,2,436,Arreglar les voreres de comunicacio de Carpesa amb altres pobles.,17,Pobles del Nord,35,NO,-1,Sin clasificar,36,False
1109,2,490,Carril bici en calle san Bruno,5,la Saïdia,0,NO,1,Carriles bici y movilidad ciclista,7,False
1123,2,504,Paso de peatones con semaforo: esquina Angel Guimera con G. V. Fdo el Catolico,3,Extramurs,33,NO,40,Pedanías y barrios periféricos,24,False
1171,2,552,Valla de proteccion para niños en acera extremadamente estrecha,7,l'Olivereta,14,NO,-1,Sin clasificar,36,False
1205,2,586,Rehabilitacion y peatonalizacion entorno mercado municipal San Pedro Nolasco III,5,la Saïdia,30,NO,17,Rehabilitación de mercados,30,False
1208,2,589,Reurbanitzacio de les Av. Giorgeta - Perez Galdos i pacificacio de trafic,8,Patraix,111,NO,43,Pacificación del tráfico,20,False
1220,3,1010,"INSTAL·LACIo DE PAPERERES ECOLoGIQUES, DE JARDINS AMB DISPENSADOR DE BORSES",0,Toda la ciudad,74,NO,31,Jardines y arbolado,17,False
1221,3,1011,SUBMINISTRAMENT I COL·LOCACIo DE BANCS EN DIVERSOS LLOCS DE LA CIUTAT,0,Toda la ciudad,17,NO,9,Aparcamiento para vehículos,3,False
1237,3,1028,AMPLIACIoN DE ACERAS Y CARRIL BICI EN MAXIMILIANO THOUS,0,Toda la ciudad,101,NO,1,Carriles bici y movilidad ciclista,7,False
1253,3,1044,CARRIL BICI Y ZONA VERDE EN AVENIDAS GENERAL AVILeS Y MAESTRO RODRIGO,0,Toda la ciudad,183,NO,1,Carriles bici y movilidad ciclista,7,False
1269,3,1061,ILUMINACIoN EN EL JARDiN DE HERMANOS MARISTAS,0,Toda la ciudad,5,NO,7,Iluminación pública,15,False
1278,3,1071,PARQUE CANINO,0,Toda la ciudad,33,NO,0,Pipicanes y zonas caninas,25,False
1325,3,1118,SEPARAR PARQUE INFANTIL DE ZONA GIMNASIA PARA ADULTOS EN CUATRO CARRETES,0,Toda la ciudad,104,NO,33,Parques infantiles,22,False
1351,3,1144,PEATONALIZACIoN PUENTE DE REAL,0,Toda la ciudad,3,NO,10,Puentes y vías peatonales,26,False
1367,3,1160,HACER LA C/ DR. NICASI BENLLOCH DE DOBLE SENTIDO,0,Toda la ciudad,15,NO,-1,Sin clasificar,36,False
1407,3,1200,SISTEMA DE MEGAFONIA PER ALS POBLES DEL NORD,0,Toda la ciudad,223,NO,-1,Sin clasificar,36,False
1428,3,1221,REURBANITZACIo DE L'AVINGUDA DOCTOR PESET ALEIXANDRE,0,Toda la ciudad,4,NO,18,Centros de salud,9,False
1470,3,1263,PASEO PLAYA LAS ARENAS Y PINEDO,0,Toda la ciudad,111,NO,13,Río Turia y litoral,34,False
1481,3,1274,HABILITAR ZONA DE APARCAMIENTO EN SOLAR PUBLICO DE BENIMAMET,0,Toda la ciudad,129,NO,3,Solares y suelo disponible,37,False
1498,3,1291,CREACIoN DE UNA BIBLIOTECA PuBLICA,0,Toda la ciudad,8,NO,4,Bibliotecas y ludotecas,5,False
1512,3,1305,CREAR PARQUE EN SOLAR ENTRE C/LUIS CRUMIERE Y VICENTE PERIS DE MARXALENES,0,Toda la ciudad,122,NO,3,Solares y suelo disponible,37,False
1514,3,1307,PEATONALIZAR CALLE CARRiCOLA (CRUZ CUBIERTA),0,Toda la ciudad,2,NO,42,Aceras y movilidad peatonal,2,False
1543,3,1337,EMT Y TRANViA: PANELES INFORMATIVOS DE TIEMPOS DE ESPERA,0,Toda la ciudad,5,NO,38,Paneles informativos,21,False
1556,3,1350,CENTRO CiVICO EN ZAIDiA,0,Toda la ciudad,4,NO,39,Centros cívicos y huertos urbanos,8,False
1583,3,1379,POLIDEPORTIVO MUNICIPAL EN ZONA DE MESTALLA,0,Toda la ciudad,14,NO,39,Centros cívicos y huertos urbanos,8,False
1694,3,1490,COMPRAR AUTOBUSES DOBLES PARA LA LINEA 99,0,Toda la ciudad,2,NO,8,Transporte público (EMT),38,False
1785,4,2014,ADAPTAR L'INFORMACIO LES PARADES D'EMT DEL PERELLONET,19,Pobles del Sud,0,SI,22,Accesibilidad peatonal,1,True
1786,4,2015,HABILITAR INTERSECCIoN CARRERA MALILLA - ALQUERIA DE LA COMTESSA,10,Quatre Carreres,58,NO,42,Aceras y movilidad peatonal,2,False
1825,4,2054,CREAR UN AUTeNTIC CORREDOR VERD AL SOLAR DE LA PUNTA,20,No consta,80,NO,25,Zonas verdes,39,False
1835,4,2064,ACCESIBILIDAD PARA EL PASO INFERIOR DE LAS TORRES DE QUART Y SERRANOS,1,Ciutat Vella,24,NO,37,Parques y plazas,23,False
1879,4,2108,CREACIoN DE PARQUES EN LA AV. ARAGoN/ PLA DEL REAL,6,el Pla del Real,10,NO,34,Parques y plazas,23,False
1906,4,2135,ANTIHECES DE PERROS,9,Jesús,82,NO,0,Pipicanes y zonas caninas,25,False
1924,4,2153,MEJORA DE LA MEGAFONiA DE LA ALCALDiA,19,Pobles del Sud,8,NO,-1,Sin clasificar,36,False
1950,4,2179,APACIGUAR EL TRaFICO EN LA C/ SAN VICENTE MARTIR (SAN MARCELINO - GIORGETA),9,Jesús,24,NO,14,Pacificación del tráfico,20,False
1952,4,2181,ARREGLO Y MEJORA DE LA PISTA DE PATINAJE.,9,Jesús,0,SI,-1,Sin clasificar,36,True
1953,4,2182,SOLAR INTERIOR  ESCULTOR J. CAPUZ - L. OLIAG - AV. REINO VCIA: ISLA VERDE URBANA,10,Quatre Carreres,70,NO,16,Pedanías y barrios periféricos,24,False
1964,4,2193,CAMBIO DE LOS CONTENEDORES DE RESIDUOS Y OTROS,20,No consta,0,NO,32,Recogida de residuos,27,False
1966,4,2195,REACONDICIONAMIENTO ZONA DE LA ANTIGUA ESTACIoN PONT DE FUSTA Y,5,la Saïdia,30,NO,10,Puentes y vías peatonales,26,False
1971,4,2200,CREACIoN DE UN JARDiN EN SOLAR,16,Benicalap,34,SI,3,Solares y suelo disponible,37,True
1975,4,2204,REMODELACIoN CARDENAL BENLLOCH,20,No consta,11,NO,-1,Sin clasificar,36,False
1980,4,2209,REMODELACIoN INTEGRAL DE LA PLAZA DE RUSSAFA: UNA PLAZA PARA LAS PERSONAS,2,l'Eixample,0,SI,37,Parques y plazas,23,True
2015,4,2244,RADARES EN SEMaFOROS AVENIDA DEL CID,7,l'Olivereta,25,NO,6,Equipamientos específicos,13,False
2076,4,2305,CONNEXIo CAMi RURAL PEATONAL ENTRE EL PALMAR I EL PERRELLONET,19,Pobles del Sud,0,NO,-1,Sin clasificar,36,False
2121,4,2350,PAS A PAS,8,Patraix,36,SI,46,Pipicanes y zonas caninas,25,True
2141,4,2370,TRANSFORMAR ESPACIOS “MUERTOS” EN HUERTOS URBANOS Y ZONAS AJARDINADAS EN ZAIDIA,5,la Saïdia,51,NO,39,Centros cívicos y huertos urbanos,8,False
2197,4,2426,PROYECTO DE CENTRO INTEGRAL DE MAYORES CIM-PETXINA,3,Extramurs,0,NO,-1,Sin clasificar,36,False
2202,4,2431,PACIFICACIoN DEL TRAFICO PEREZ GALLOS GIORGETA.,20,No consta,1,NO,14,Pacificación del tráfico,20,False
2215,4,2444,PLAYA CAN EN LA PLAYA DE LA MALVA-ROSA,11,Poblats Marítims,40,NO,0,Pipicanes y zonas caninas,25,False
2268,4,2497,REMODELACIoN Y CAMBIO DE USO DEL ESPACIO-DEPORTIVO.,5,la Saïdia,7,NO,-1,Sin clasificar,36,False
2276,4,2505,UTILIZAR Y ACONDICIONAR SOLARES PARA ESTACIONAR,20,No consta,1,NO,3,Solares y suelo disponible,37,False
2281,4,2510,CONSTRUCCIoN DE UN PARQUE INFANTIL Y JUVENIL EN LA DEVESA DEL SALER,19,Pobles del Sud,17,NO,33,Parques infantiles,22,False
2285,4,2514,AMPLIACION Y MEJORA ZONA DE JUEGOS INFANTILES EN PARQUE LINEAL (ZONA CAROLINAS),18,Pobles de l'Oest,9,NO,-1,Sin clasificar,36,False
2337,5,3025,REHABILITACIo DE LES ALQUERIES MUNICIPALS DEL C/ OLBA,0,Toda la ciudad,35,NO,19,Rehabilitación del patrimonio,31,False
2354,5,3042,Piscina climatizada municipal en Benicalap,0,Toda la ciudad,176,NO,5,Instalaciones deportivas,16,False
2359,5,3047,Mejora integral del pavimento de la calzada en la Avenida Gola de Puchol,0,Toda la ciudad,32,NO,35,Asfalto y pavimentación,4,False
2403,5,3091,Asfaltar Descampado CALLE PADRE TOMAS MONTAÑANA y CALLE LEBON,0,Toda la ciudad,29,NO,42,Aceras y movilidad peatonal,2,False
2459,5,3147,Carril bici en Maximiliano Thous (Sant Antoni - La Zaidia),0,Toda la ciudad,27,NO,45,Pedanías y barrios periféricos,24,False
2526,5,3214,Repavimentar tramo calle Mistral entre Dr. Vicent Zaragoza y Enric Navarro,0,Toda la ciudad,14,NO,42,Aceras y movilidad peatonal,2,False
2536,5,3224,INTERVENCIoN EN ANTIGUO CENTRO FP Y SOLAR CONTIGUO EN C/ACTRIU PEPITA SERRADOR,0,Toda la ciudad,113,NO,3,Solares y suelo disponible,37,False
2581,5,3269,Urbanizar final calle San Ernesto(Cruz Cubierta),0,Toda la ciudad,17,NO,39,Centros cívicos y huertos urbanos,8,False
2619,5,3307,Cobriment pista esportiva en Carpesa,0,Toda la ciudad,66,NO,27,Instalaciones deportivas,16,False
2665,5,3353,Menos contenedores en Benimamet pero mucho mas practicos.,0,Toda la ciudad,2,NO,49,Recogida de residuos,27,False
2712,5,3400,Falta d'acces adequat per la vorera del Carrer Alqueria de Gilet de Benifaraig,0,Toda la ciudad,16,NO,42,Aceras y movilidad peatonal,2,False
2713,5,3401,LIMPIAR TUNEL y ROTONDA ACCESO NORTE VALENCIA V-21 Avd. Cataluña,0,Toda la ciudad,9,NO,-1,Sin clasificar,36,False
2721,5,3409,Arbolado Orriols,0,Toda la ciudad,29,NO,47,Convivencia y mobiliario urbano,11,False
2726,5,3414,Parada provisional de la linea 26 en Benifaraig,0,Toda la ciudad,8,NO,-1,Sin clasificar,36,False
2747,5,3435,Mas verde y mobiliario urbano Orriols,0,Toda la ciudad,6,NO,-1,Sin clasificar,36,False
2763,5,3451,Calles,0,Toda la ciudad,2,NO,42,Aceras y movilidad peatonal,2,False
2781,5,3469,Zona d'horts urbans als barris de plaça xuquer i honduras,0,Toda la ciudad,27,NO,39,Centros cívicos y huertos urbanos,8,False
2797,5,3485,CARRIL BICI EN DOLORES MARQUES o EMILI BARo,0,Toda la ciudad,11,NO,1,Carriles bici y movilidad ciclista,7,False
2804,5,3492,ACONDICIONAMIENTO DE LA MANZANA PeRDIDA,0,Toda la ciudad,113,NO,-1,Sin clasificar,36,False
2841,5,3529,Parque bienvenida a campanar,0,Toda la ciudad,7,NO,34,Parques y plazas,23,False
2846,5,3534,Soterramiento de paso a nivel con barreras cerca de la torre,0,Toda la ciudad,9,NO,37,Parques y plazas,23,False
2847,5,3535,CEIP LLUiS DE SANTaNGEL (EL SALER): UN PATI COEDUCATIU PER A PRIMaRIA,0,Toda la ciudad,111,NO,-1,Sin clasificar,36,False
2862,5,3550,"Intervencio de millora al parc public de la plaça Mencia de Mendoza, (Soternes)",0,Toda la ciudad,24,NO,34,Parques y plazas,23,False
2929,5,3618,Soterrar contenedores,0,Toda la ciudad,6,NO,48,Recogida de residuos,27,False
2938,5,3627,Adecentar el descampado de la Calle de la Fue (Barrio AYORA),0,Toda la ciudad,4,NO,42,Aceras y movilidad peatonal,2,False
2942,5,3631,Instal·lacions de pilota a la ciutat de Valencia,0,Toda la ciudad,117,NO,27,Instalaciones deportivas,16,False
2946,6,4002,Peatonalizacion tramo calle Luis Bolinches Conpañ,12,Camins al Grau,33,NO,41,Reurbanización de calles,33,False
2950,6,4006,Construccion Carril bici Calles Zapadores-Maestro Aguilar-Ruzafa,10,Quatre Carreres,97,NO,1,Carriles bici y movilidad ciclista,7,False
2961,6,4017,Ejecucion zona verde C/ Salinas - C/ Baja,1,Ciutat Vella,71,NO,25,Zonas verdes,39,False
3006,6,4062,Polideportivo municipal en el barrio del Canyamelar,11,Poblats Marítims,71,NO,39,Centros cívicos y huertos urbanos,8,False
3065,6,4121,Carril bici Carrer Sant Vicent,9,Jesús,170,NO,1,Carriles bici y movilidad ciclista,7,False
3099,6,4155,Contenedores reciclaje de aceite en la calle,5,la Saïdia,140,NO,32,Recogida de residuos,27,False
3114,6,4170,Recuperar la huerta,14,Benimaclet,172,NO,-1,Sin clasificar,36,False
3135,6,4191,TRANSFORMACIoN DEL CRUCE BLASCO IBaÑEZ - CARDENAL BENLLOCH EN UNA ROTONDA,6,el Pla del Real,30,NO,-1,Sin clasificar,36,False
3186,6,4242,REMODELACIoN Y SANEAMIENTO DEL PRINCIPIO DEL CAMINO DE MONCADA,5,la Saïdia,77,NO,-1,Sin clasificar,36,False
3219,6,4275,Paso de peatones calle La safor,4,Campanar,34,SI,42,Aceras y movilidad peatonal,2,True
3255,6,4311,Nuevo parque en calle Lepanto-Botanico-Rojas Clemente,3,Extramurs,82,NO,34,Parques y plazas,23,False
3267,6,4323,Mejora aceras y vegetacion en Calle San Vicente (tramo giorgeta/cruz cubierta),9,Jesús,33,NO,-1,Sin clasificar,36,False
3323,6,4379,Bosque Mediterraneo Beniferri,18,Pobles de l'Oest,20,NO,45,Pedanías y barrios periféricos,24,False
3341,6,4397,Soterramiento contenedores y parque,16,Benicalap,24,NO,-1,Sin clasificar,36,False
3378,6,4434,Rellotge de sol / Reloj de sol - Passeig de Federico Trenor Trenor,10,Quatre Carreres,3,NO,3,Solares y suelo disponible,37,False
3384,6,4440,Alcorques para poner arboles.,10,Quatre Carreres,24,NO,47,Convivencia y mobiliario urbano,11,False
3390,6,4446,Aparcamiento zona naranja barrio Botanic,3,Extramurs,20,NO,-1,Sin clasificar,36,False
3432,6,4488,INSTALACIoN DE SENSORES EN LAS PLAZAS DE ESTACIONAMIENTO PARA CARGA Y DESCARGA,3,Extramurs,16,NO,9,Aparcamiento para vehículos,3,False
3444,6,4500,Rehabilitar la Creu de Terme y su entorno,19,Pobles del Sud,19,SI,19,Rehabilitación del patrimonio,31,True
3455,6,4511,ARREGLAR CAMINO MONCADA CON CRUCE AVENIDA CONSTITUCION,5,la Saïdia,32,NO,-1,Sin clasificar,36,False
3457,6,4513,Abrir una plaza entre las calles Carda y de las Monjas.,1,Ciutat Vella,33,NO,40,Pedanías y barrios periféricos,24,False
3473,6,4530,SEMaFOROS INTELIGENTES - ¡POR UNA VALENCIA SIN ATASCOS!,10,Quatre Carreres,48,SI,7,Iluminación pública,15,True
3691,6,4749,REMODELACIo I ADEQUACIo DELS ACCESOS AL RIU BARRI SOTERNES,7,l'Olivereta,26,NO,13,Río Turia y litoral,34,False
3705,6,4763,REPAVIMENTACIoN INTEGRAL DE LA CALLE MARTiNEZ FERRANDO (MERCADO DE COLoN),2,l'Eixample,0,NO,17,Rehabilitación de mercados,30,False
3708,6,4766,Construccion de una biblioteca-ludoteca y zona ajardinada en C/ Hermanos Fabrilo,5,la Saïdia,17,NO,4,Bibliotecas y ludotecas,5,False
3710,6,4768,Conectar con bus nou campanar hasta hipercor,4,Campanar,38,NO,8,Transporte público (EMT),38,False
3723,6,4781,Peatonalizacion centro Benimaclet y cambio de mercado,14,Benimaclet,15,NO,17,Rehabilitación de mercados,30,False
3773,6,4833,"CREACIoN DE UN PARQUE PUBLICO, CON ZONA PARA MASCOTAS, APARATOS GIMNASTIC MAYORE",12,Camins al Grau,7,NO,0,Pipicanes y zonas caninas,25,False
3780,6,4840,Columpios y bar/terraza en Nuevo Parque Malilla,10,Quatre Carreres,20,NO,34,Parques y plazas,23,False
3816,6,4877,Limpieza y mantenimiento habitual de las palmeras (no solo para las elecciones),19,Pobles del Sud,32,NO,30,Pedanías y barrios periféricos,24,False
3850,6,4911,Instalacion Deportiva Elemental (I.D.E) para el solar de la plaza Ruben Dario,6,el Pla del Real,34,NO,3,Solares y suelo disponible,37,False
3867,6,4928,Rampa accesible Plaza Arniches al rio Turia,7,l'Olivereta,31,NO,13,Río Turia y litoral,34,False
3937,6,4999,CONSERVACIoN GRAN VIA FDO.EL CAToLICO Y G.VIA RAMoN Y CAJAL,3,Extramurs,20,NO,40,Pedanías y barrios periféricos,24,False
3939,6,5001,CAMBIAR EL PAVIMENTO DEL ENTORNO DEL CONSUM PARA DISMINUIR LOS RUIDOS,1,Ciutat Vella,38,NO,23,Reducción del ruido,29,False
3947,6,5009,TRANSFORMAR EL PARKING DEL DESCAMPADO A ZONA VERDE EN LA CALLE HERMANO RIVAS,7,l'Olivereta,33,NO,9,Aparcamiento para vehículos,3,False
3949,6,5011,Construir 4ª pista de padel en polideportivo de Marxalenes,1,Ciutat Vella,2,NO,-1,Sin clasificar,36,False
3950,6,5012,DISMINUIR VELOCIDAD VIAL CL DIOGENES LOPEZ MECHo,14,Benimaclet,1,NO,24,Reducción de velocidad y zonas 30,28,False
3968,6,5030,CONECTAR LA CALLE RIO NERVIoN Y RIO SEGRE CON LOS CARRILES DE BICI jUAN XXIII,16,Benicalap,4,NO,1,Carriles bici y movilidad ciclista,7,False
4019,6,5081,Toma de muestras a COVID en aguas residuales de Massarrojos y Pobles  del Nord,17,Pobles del Nord,19,NO,32,Recogida de residuos,27,False
4028,6,5090,Carril bici calle Yecla,13,Algirós,9,NO,1,Carriles bici y movilidad ciclista,7,False
4039,6,5101,ADECENTAR CARRIL BICI CALLE CUBA,2,l'Eixample,33,SI,1,Carriles bici y movilidad ciclista,7,True
4057,6,5119,PUNTOS DE ALIMENTACIoN EN COLONIAS FELINAS URBANAS,2,l'Eixample,52,SI,2,Bienestar animal,6,True
4082,6,5144,COmederos tipo tolva para las colonias felinas del barrio,4,Campanar,36,NO,2,Bienestar animal,6,False
